report_date,report_file,rank,ticker,quality,quality_flag,vol_rr,entry_price,vol_stop_price,target_r1,return_7d,mfe_7d,mae_7d,stop_hit_7d,r1_hit_7d,exit_reason_7d,actual_days_7d,return_14d,mfe_14d,mae_14d,stop_hit_14d,r1_hit_14d,exit_reason_14d,actual_days_14d,return_30d,mfe_30d,mae_30d,stop_hit_30d,r1_hit_30d,exit_reason_30d,actual_days_30d,return_60d,mfe_60d,mae_60d,stop_hit_60d,r1_hit_60d,exit_reason_60d,actual_days_60d,return_90d,mfe_90d,mae_90d,stop_hit_90d,r1_hit_90d,exit_reason_90d,actual_days_90d,vol_rr_tier,rank_tier
2024-12-10,nasdaq100_watchlist_20241210_0900.xlsx,4,CTSH,GOOD,✓ SAFE ENTRY,2.1,79.35675811767578,75.38892021179198,87.87589582562632,-1.4260993828840578,2.2569387165825874,-2.976193754603108,False,False,hold,7,-5.000000000000011,2.2569387165825874,-6.21279717514213,True,False,stop,14,-5.000000000000011,2.2569387165825874,-7.514884267858177,True,False,stop,30,-5.000000000000011,12.624007491535929,-7.514884267858177,True,True,stop,60,-5.000000000000011,12.624007491535929,-7.514884267858177,True,True,stop,66,2-3:1,Top 5
2024-12-10,nasdaq100_watchlist_20241210_0900.xlsx,5,CCEP,GOOD,✓ SAFE ENTRY,0.6,76.69750213623047,72.86262702941895,78.84059438680718,-5.0,1.3719548992009407,-5.221035841102668,True,False,stop,7,-5.0,1.3719548992009407,-5.703755282095961,True,False,stop,14,-5.0,1.3719548992009407,-6.758126554533686,True,False,stop,30,-5.0,12.284049775690148,-6.758126554533686,True,True,stop,60,-5.0,12.284049775690148,-6.758126554533686,True,True,stop,66,<2:1,Top 5
2024-12-03,nasdaq100_watchlist_20241203_0900.xlsx,1,EXC,GOOD,✓ SAFE ENTRY,3.9,37.02407073974609,35.17286720275878,44.2984196870694,-4.013543468239782,-0.3387908639038465,-4.612975893708743,False,False,hold,7,-5.000000000000005,-0.3387908639038465,-6.333068132547111,True,False,stop,14,-5.000000000000005,3.362015960399921,-6.333068132547111,True,False,stop,30,-5.000000000000005,18.896443696103677,-6.333068132547111,True,False,stop,60,-5.000000000000005,18.896443696103677,-6.333068132547111,True,False,stop,66,3+:1,Top 5
2024-12-03,nasdaq100_watchlist_20241203_0900.xlsx,2,INTU,GOOD,✓ SAFE ENTRY,2.5,628.7498168945312,597.3123260498047,708.7826769492901,6.021422059854368,6.636499983910969,0.45420713492670517,False,False,hold,7,0.6671205192052332,7.220022493735431,-1.583415765754882,False,False,hold,14,-4.9999999999999964,7.220022493735431,-5.816064685023762,True,False,stop,30,-4.9999999999999964,7.220022493735431,-12.602620920062726,True,False,stop,60,-4.9999999999999964,7.220022493735431,-12.602620920062726,True,False,stop,66,2-3:1,Top 5
2024-12-03,nasdaq100_watchlist_20241203_0900.xlsx,3,CMCSA,EXCELLENT,✓ IDEAL,2.2,39.09470748901367,37.13997211456299,43.44336648603844,-5.0000000000000036,0.023098780954233122,-10.99561213044717,True,False,stop,7,-5.0000000000000036,0.023098780954233122,-13.952406506516194,True,False,stop,14,-5.0000000000000036,0.023098780954233122,-15.791302924423883,True,False,stop,30,-5.0000000000000036,0.023098780954233122,-24.293699087440164,True,False,stop,60,-5.0000000000000036,0.023098780954233122,-24.293699087440164,True,False,stop,66,2-3:1,Top 5
2024-12-03,nasdaq100_watchlist_20241203_0900.xlsx,4,CTSH,GOOD,✓ SAFE ENTRY,2.1,79.53389739990234,75.55720252990723,87.87588816755614,-0.5567851711714149,1.2373163614832168,-1.7817325201675247,False,False,hold,7,-2.2519280471980543,2.0292000426908805,-3.1922772764045133,False,False,hold,14,-4.9999999999999964,2.0292000426908805,-7.720850069391508,True,False,stop,30,-4.9999999999999964,12.373178944817722,-7.720850069391508,True,True,stop,60,-4.9999999999999964,12.373178944817722,-7.720850069391508,True,True,stop,66,2-3:1,Top 5
2024-12-03,nasdaq100_watchlist_20241203_0900.xlsx,5,SBUX,EXCELLENT,✓ IDEAL,1.8,98.88468933105469,93.94045486450194,107.9189496280164,-3.635116820335199,0.4728571090854032,-4.029168143513111,False,False,hold,7,-5.000000000000009,0.4728571090854032,-14.983747054142851,True,False,stop,14,-5.000000000000009,0.4728571090854032,-14.983747054142851,True,False,stop,30,-5.000000000000009,16.340761802098793,-14.983747054142851,True,True,stop,60,-5.000000000000009,16.340761802098793,-14.983747054142851,True,True,stop,66,<2:1,Top 5
2024-12-03,nasdaq100_watchlist_20241203_0900.xlsx,6,CCEP,GOOD,✓ SAFE ENTRY,1.2,74.4371109008789,70.71525535583496,78.84060205720016,3.5471194381743434,4.594240315814694,1.0602045148543982,False,False,hold,7,-0.8115207098851129,4.594240315814694,-2.840312538183668,False,False,hold,14,0.8769634487185676,4.594240315814694,-3.9267013292244237,False,False,hold,30,5.915720133449266,15.693718406176341,-3.9267013292244237,False,True,target,60,5.915720133449266,15.693718406176341,-3.9267013292244237,False,True,target,66,<2:1,6-10
2024-11-26,nasdaq100_watchlist_20241126_0900.xlsx,1,CMCSA,EXCELLENT,✓ IDEAL,2.3,39.013427734375,37.06275634765625,43.44335879464029,-0.11573132497700235,0.5787061896679289,-1.898151448839464,False,False,hold,7,-5.000000000000007,0.5787061896679289,-10.810172730539449,True,False,stop,14,-5.000000000000007,0.5787061896679289,-15.405781670031645,True,False,stop,30,-5.000000000000007,0.5787061896679289,-24.13597417270901,True,False,stop,60,-5.000000000000007,0.5787061896679289,-24.13597417270901,True,False,stop,65,2-3:1,Top 5
2024-11-26,nasdaq100_watchlist_20241126_0900.xlsx,2,CTSH,EXCELLENT,✓ SAFE ENTRY,2.1,79.34691619873047,75.37957038879394,87.87589582562632,0.6449324476673867,0.954990767307632,-1.2774362074709615,False,False,hold,7,0.4960981846527539,2.269632100955208,-1.5502904673336086,False,False,hold,14,-5.000000000000011,2.269632100955208,-7.50339402795028,True,False,stop,30,-5.000000000000011,12.637986614544655,-7.50339402795028,True,True,stop,60,-5.000000000000011,12.637986614544655,-7.50339402795028,True,True,stop,65,2-3:1,Top 5
2024-11-26,nasdaq100_watchlist_20241126_0900.xlsx,3,SBUX,EXCELLENT,✓ SAFE ENTRY,1.8,99.2061538696289,94.24584617614745,107.9189573186809,-1.6987423584856252,0.6480768813537806,-3.338567743217232,False,False,hold,7,-5.000000000000009,0.6480768813537806,-9.61312085256783,True,False,stop,14,-5.000000000000009,0.6480768813537806,-15.259231078656734,True,False,stop,30,-5.000000000000009,13.772056539685085,-15.259231078656734,True,True,stop,60,-5.000000000000009,15.963782639416003,-15.259231078656734,True,True,stop,65,<2:1,Top 5
2024-11-26,nasdaq100_watchlist_20241126_0900.xlsx,4,CCEP,GOOD,✓ SAFE ENTRY,0.7,76.13240051269531,72.32578048706054,78.84059438680718,-0.5886864847628368,0.7678499506342541,-3.199386391280402,False,False,hold,7,-0.7550487402025048,2.265172430536846,-3.199386391280402,False,False,hold,14,-5.000000000000007,2.265172430536846,-6.06602787236083,True,False,stop,30,-5.000000000000007,13.117491232915235,-6.06602787236083,True,True,stop,60,-5.000000000000007,13.117491232915235,-6.06602787236083,True,True,stop,65,<2:1,Top 5
2024-11-19,nasdaq100_watchlist_20241119_0900.xlsx,1,CTSH,GOOD,✓ SAFE ENTRY,3.3,75.35152435302734,71.58394813537598,87.87588050948597,5.119498606537251,5.994531560096488,-0.5746330489071823,False,False,hold,7,4.557921728146935,6.4254918209482055,-0.5746330489071823,False,False,hold,14,-0.24813508868295622,7.692302461825625,-1.2276236636929532,False,False,hold,30,16.62123794308541,18.610422250735095,-2.598922003212822,False,True,target,60,16.62123794308541,18.610422250735095,-2.598922003212822,False,True,target,65,3+:1,Top 5
2024-11-19,nasdaq100_watchlist_20241119_0900.xlsx,2,CMCSA,EXCELLENT,✓ IDEAL,2.8,38.83281707763672,36.89117622375488,44.24158683767626,0.44186569664010755,2.395319529583597,-2.348850463631096,False,False,hold,7,-5.0,2.395319529583597,-10.395362199907503,True,False,stop,14,-5.0,2.395319529583597,-13.697686011802116,True,False,stop,30,-5.0,2.395319529583597,-23.78313690449042,True,False,stop,60,-5.0,2.395319529583597,-23.78313690449042,True,False,stop,65,2-3:1,Top 5
2024-11-19,nasdaq100_watchlist_20241119_0900.xlsx,3,SBUX,EXCELLENT,✓ IDEAL,2.1,97.80339813232422,92.913228225708,107.9189419373519,2.0517911799618807,2.908367685472919,-3.276895600676169,False,False,hold,7,-2.2310679213282296,2.908367685472919,-3.276895600676169,False,False,hold,14,-5.0000000000000115,2.908367685472919,-14.043819804093216,True,False,stop,30,-5.0000000000000115,13.631334492148456,-14.043819804093216,True,True,stop,60,-5.0000000000000115,15.40384447449765,-14.043819804093216,True,True,stop,65,2-3:1,Top 5
2024-11-19,nasdaq100_watchlist_20241119_0900.xlsx,4,ODFL,GOOD,✓ SAFE ENTRY,1.2,212.2082214355469,201.59781036376955,225.2609289869804,6.150896257993439,6.883499426675435,-1.696346500851467,False,True,target,7,6.150896257993439,6.883499426675435,-6.201818743371576,True,True,target,14,6.150896257993439,6.883499426675435,-18.216660723289333,True,True,target,30,6.150896257993439,6.883499426675435,-18.216660723289333,True,True,target,60,6.150896257993439,6.883499426675435,-20.46243527159677,True,True,target,65,<2:1,Top 5
2024-11-12,nasdaq100_watchlist_20241112_0900.xlsx,1,ZS,GOOD,✓ SAFE ENTRY,5.4,199.5399932861328,189.56299362182617,253.7400054931641,3.888949597436058,9.17109535305852,-0.6063904459208049,False,False,hold,7,-0.4510343423705631,9.17109535305852,-2.455645014209241,False,False,hold,14,-5.000000000000003,9.17109535305852,-10.23854533586428,True,False,stop,30,-5.000000000000003,9.17109535305852,-10.23854533586428,True,False,stop,60,-5.000000000000003,9.17109535305852,-10.23854533586428,True,False,stop,65,3+:1,Top 5
2024-11-12,nasdaq100_watchlist_20241112_0900.xlsx,2,EXC,EXCELLENT,✓ SAFE ENTRY,3.9,37.05302047729492,35.20036945343018,44.29842357615843,2.369809745000297,2.578131280932663,-1.5364568438737736,False,False,hold,7,-0.6770870278229881,3.8802114898641604,-1.5364568438737736,False,False,hold,14,-4.9999999999999964,3.8802114898641604,-6.406240512243178,True,False,stop,30,-4.9999999999999964,10.572917494308893,-6.406240512243178,True,False,stop,60,-4.9999999999999964,13.151048845877227,-6.406240512243178,True,False,stop,65,3+:1,Top 5
2024-11-12,nasdaq100_watchlist_20241112_0900.xlsx,3,WDAY,GOOD,✓ IDEAL,3.6,264.1499938964844,250.94249420166014,311.2799987792969,1.4840104176835824,5.614240936024919,-3.036149611578172,False,False,hold,7,-5.000000000000006,5.614240936024919,-10.210108591284762,True,False,stop,14,-5.000000000000006,11.300400073154385,-10.210108591284762,True,False,stop,30,-5.000000000000006,11.300400073154385,-10.210108591284762,True,False,stop,60,-5.000000000000006,11.300400073154385,-10.210108591284762,True,False,stop,65,3+:1,Top 5
2024-11-12,nasdaq100_watchlist_20241112_0900.xlsx,4,ARM,GOOD,✓ SAFE ENTRY,2.9,141.9649963378906,129.8979716491699,177.3099975585938,-8.499999999999995,-1.007285396167446,-10.994959273708904,True,False,stop,7,-8.499999999999995,0.23597839080689098,-10.994959273708904,True,False,stop,14,-8.499999999999995,10.167997697289458,-13.175779018893085,True,False,stop,30,-8.499999999999995,28.820490684577045,-13.281439942182857,True,True,stop,60,-8.499999999999995,28.820490684577045,-13.281439942182857,True,True,stop,65,2-3:1,Top 5
2024-11-12,nasdaq100_watchlist_20241112_0900.xlsx,5,CMCSA,EXCELLENT,✓ SAFE ENTRY,2.2,39.91652297973633,37.92069683074951,44.24159072305662,-4.9999999999999964,-0.022633412649720727,-5.0000114165301435,True,False,stop,7,-4.9999999999999964,-0.022633412649720727,-5.0000114165301435,True,False,stop,14,-4.9999999999999964,-0.022633412649720727,-15.723994308590989,True,False,stop,30,-4.9999999999999964,-0.022633412649720727,-25.85236718252542,True,False,stop,60,-4.9999999999999964,-0.022633412649720727,-25.85236718252542,True,False,stop,65,2-3:1,Top 5
2024-11-12,nasdaq100_watchlist_20241112_0900.xlsx,6,GEHC,GOOD,✓ SAFE ENTRY,2.1,85.1990966796875,80.93914184570312,94.30745098859134,-3.9700226090370245,0.017542410786794183,-4.532156167181865,False,False,hold,7,-5.000000000000006,0.017542410786794183,-5.65640611185205,True,False,stop,14,-5.000000000000006,0.017542410786794183,-9.953164203050058,True,False,stop,30,-5.000000000000006,6.308946760275334,-9.953164203050058,True,False,stop,60,-5.000000000000006,11.065550980166032,-9.953164203050058,True,True,stop,65,2-3:1,6-10
2024-11-05,nasdaq100_watchlist_20241105_0900.xlsx,1,DDOG,GOOD,✓ SAFE ENTRY,5.3,125.5599975585938,119.2819976806641,159.0,4.675051952313198,6.451104062610084,-3.424653955059773,False,False,hold,7,24.745148079283428,25.15928396952125,-3.424653955059773,False,False,hold,14,26.632688030916125,35.45715605138108,-3.424653955059773,False,True,target,30,26.632688030916125,35.45715605138108,-3.424653955059773,False,True,target,60,26.632688030916125,35.45715605138108,-3.424653955059773,False,True,target,66,3+:1,Top 5
2024-11-05,nasdaq100_watchlist_20241105_0900.xlsx,2,EXC,EXCELLENT,✓ IDEAL,4.4,36.27259063720703,34.45896110534668,44.29842746524745,1.4067203287283294,2.5240066114902495,-0.3160504485561552,False,False,hold,7,4.093518296303509,5.237403083190112,-0.3160504485561552,False,False,hold,14,-2.743178258262326,6.115265987410062,-4.39251648383002,False,False,hold,30,7.844390397703478,8.669058290684964,-4.39251648383002,False,False,hold,60,14.095861427951542,14.627902921506145,-4.39251648383002,False,False,hold,66,3+:1,Top 5
2024-11-05,nasdaq100_watchlist_20241105_0900.xlsx,3,TSLA,GOOD,✓ SAFE ENTRY,4.2,242.8399963378906,225.84119659423823,314.6666564941406,29.577771882482455,47.685727251214956,13.49859960205501,False,True,target,7,29.577771882482455,49.04051973884374,13.49859960205501,False,True,target,14,29.577771882482455,101.17773674529349,13.49859960205501,False,True,target,30,29.577771882482455,101.17773674529349,13.49859960205501,False,True,target,60,29.577771882482455,101.17773674529349,13.49859960205501,False,True,target,66,3+:1,Top 5
2024-11-05,nasdaq100_watchlist_20241105_0900.xlsx,4,CTSH,EXCELLENT,✓ IDEAL,3.9,73.42044067382812,69.74941864013671,87.87590348369649,7.837124315364149,10.02672211130312,3.444597951337839,False,False,hold,7,8.071969427738575,10.02672211130312,0.7402971086360228,False,False,hold,14,4.895356758821552,10.524794963243544,0.7402971086360228,False,False,hold,30,11.972383046094901,12.548731601917467,-0.03710637898362311,False,False,hold,60,18.05755243176918,18.486462286043743,-0.03710637898362311,False,False,hold,66,3+:1,Top 5
